prov_id,area_id,user_id,chnl_type,service_type,product_type,innet_months,total_times,total_flux,total_fee,pay_fee,sex,age,manu_name,term_type,max_rat_flag,is_5g_base_cover,is_work_5g_cover,is_home_5g_cover,is_work_5g_cover_l01,is_home_5g_cover_l01,is_work_5g_cover_l02,is_home_5g_cover_l02,activity_type,is_act_expire,comp_type,call_days,re_call10,short_call10,long_call10,bank_cnt,active_days01,active_days02,active_days03,active_days04,active_days05,active_days06,active_days07,active_days08,active_days09,active_days10,active_days11,active_days12,active_days13,active_days14,active_days15,active_days16,active_days17,active_days18,active_days19,active_days20,active_days21,active_days22,active_days23,game_app_flux,live_app_flux,video_app_flux,city_5g_ratio,city_level,is_5g
83,V0500000,1417f7cc712442c0216ed955beb492d1,9,4,3,37,0.947315374,10.44572191,72.08333333,490,1,21,5,4,4,0,0,0,0,0,0,0,4,1,2,29.71428571,63.57142857,41.28571429,0.571428571,20.85714286,30,0,0,0,0,0,0,0,1,0,30,30,0,0,1,8,1,0,30,30,24,24,0,0,0.257000923,22664.38464,0.000269099,2,0
51,V0440600,364d2b061bcd434609cddecb51cd2f5f,7,4,5,46,0.294802832,9.598613488,103.25,680,1,27,5,4,4,0,0,0,0,0,0,0,4,1,1,8,4.625,3.875,0.125,36.75,1,0,1,0,0,0,0,0,0,0,30,23,0,0,0,0,10,0,25,23,1,0,0,0,0,4560.211946,0.000674806,6,0
87,V0623000,6696fd2e6ab4a4b7bb6ce69542cc79ba,9,4,3,34,0.348500201,10.13316713,53.23333333,320,1,25,3,4,4,0,0,0,0,0,0,0,4,1,1,20.33333333,1.833333333,9.166666667,0.333333333,15,2,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,1,0,30,9,9,0,0,0,0,13054.0712,0.000157323,7,0
17,V0370600,53a9de401779e1cfe280539435701194,10,1,4,25,0.034824102,6.320857392,99,650,1,30,6,4,4,0,0,0,0,0,0,0,3,2,1,2,3,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25E-05,5,0
11,V0110000,96a0e07ee89f89abf0918a9303638510,7,4,5,172,0.543725508,8.391899696,73.12,815,1,44,5,4,4,1,1,1,1,1,1,1,4,1,1,19.75,4.5,3.75,1.125,6,14,1,0,0,0,0,0,4,0,0,30,30,0,0,0,15,0,0,30,30,10,13,0,0,0,1871.16496,0.001014561,1,0
71,V0420900,38e8b94b7d1c319323ca66c3377fd7df,7,3,5,33,0.612484303,0.827416365,50.64,314.7,0,58,1,1,3,0,0,0,0,0,0,0,4,1,1,20.75,3.125,4.25,1.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000311152,7,0
85,V0522500,762c9f8da12327788de2e086f6bf7d52,7,4,3,10,0.069657048,10.60702704,59.95,380,0,21,4,4,4,0,0,0,0,0,0,0,4,1,1,9.285714286,1,3.142857143,0,9.285714286,29,0,0,0,0,0,0,0,2,0,29,29,0,0,0,1,2,0,29,29,0,13,9,0,0.098316193,21605.77888,0.000574414,7,0
30,V0340500,7baa1fc520a87ba2e0d076b69d8ef71c,6,4,5,27,0.112649344,9.571693263,118,700,0,22,2,4,4,1,1,1,1,1,1,1,4,1,1,17.875,2.25,6.125,0.25,0,30,1,0,0,0,0,0,0,1,0,30,30,1,0,3,11,3,0,30,15,20,5,8,0,134707.1341,2958.93443,0.000209928,7,0
17,V0370300,3d14b9526f57175bb288ef197d50bc94,7,4,4,19,1.567121446,8.212517364,54.06666667,451,0,32,6,4,4,0,0,0,0,0,0,0,3,3,1,22.5,43.5,12,6.875,0,9,1,0,0,0,0,5,0,7,0,30,24,0,0,0,1,0,0,0,5,7,2,0,0,0,0,1.91E-05,4,0
71,V0420100,f8f135a74184e2f689ef1b840a5d6c0e,7,4,5,70,0.386553148,9.303211637,101.5333333,560,0,25,5,4,4,0,0,0,0,0,0,0,4,1,1,16,3.75,2.375,1.625,23.875,11,1,0,0,1,0,0,0,21,0,27,25,0,0,9,14,3,0,19,24,2,6,3,0,0,5200.29421,0.000319439,2,0
74,V0430400,bfb680c2ce67d65b630e9a30c41a7784,7,4,4,217,0.627061202,8.707517525,68.56,670,1,47,5,4,4,0,0,0,0,0,0,0,4,1,6,21.75,5.375,7.875,0.875,19.125,15,0,0,0,0,0,0,0,0,0,30,27,0,0,0,1,0,0,11,20,2,0,0,0,0.006703377,740.149929,0.000200279,7,0
34,V0321000,7ded6afe74963a039493f0c3965df708,2,4,5,65,1.994973191,8.511768049,56.13,430,0,49,3,4,4,0,0,0,0,0,0,0,4,1,1,30.25,1.625,15.25,11,25.875,2,0,0,0,0,0,0,0,0,0,30,27,0,0,0,0,0,0,6,1,1,0,0,0,0,521.1645985,0.000120261,4,0
89,V0650100,055cc221ab607ddbd22ef27a25125805,10,4,5,41,1.044749047,8.405174887,70.45833333,420,0,25,5,4,4,0,0,0,0,0,0,0,9,3,1,28,6.625,13.375,4.375,25.375,7,0,0,0,0,0,0,0,0,0,28,27,0,0,1,0,2,0,5,1,16,0,0,0,0,246.8691225,0.000164438,5,0
51,V0440100,ea7167dc67f5e95ea42aedd9d8297cb8,7,4,6,86,1.469824963,8.347326079,58.10833333,0,1,56,12,4,4,1,0,0,0,0,1,1,4,1,1,23.875,19,6.5,13.5,14.125,30,0,0,0,0,0,0,0,0,0,30,30,0,0,4,0,0,0,29,29,2,1,1,0,0,1437.482388,0.002355841,1,0
11,V0110000,3e89dcf2e6017eee3a3f1e50d11dd190,9,4,3,25,0.052418761,10.00821853,92.51666667,530,1,24,2,4,4,1,1,1,0,1,1,1,4,1,1,5.375,1.125,1.375,0,0,17,0,0,0,1,0,0,6,2,0,28,27,0,0,1,5,1,0,24,20,5,7,3,0,0.17311573,7283.297594,0.001014561,1,0
18,V0130600,0eb248d73e39628415414ad00d074f29,7,4,5,38,0.721295063,6.496775782,50.78333333,1070,1,43,4,4,4,0,0,0,0,0,0,0,3,3,1,24.625,9.125,17.875,0.125,0,5,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.000256247,7,0
85,V0522900,fea9149387efb8893d46a45a338ba5c6,7,4,5,72,1.293039806,5.162517839,118.49,2707.84,1,32,2,4,4,1,0,1,0,0,0,0,3,3,1,25,4.285714286,1.714285714,5.714285714,41,3,0,0,0,2,0,0,1,0,0,18,14,2,0,1,1,0,0,8,2,2,1,0,0,0,200.2757254,0.000729931,7,0
81,V0513700,8a23207809051bdc0b6dcaf739fb1d23,7,4,4,81,2.466505714,6.565809048,55.76333333,1528,1,55,4,4,4,0,0,0,0,0,0,0,3,3,6,29,6.625,39.875,0.25,5.125,23,0,0,0,0,0,0,0,0,0,30,2,0,0,0,0,0,0,4,19,0,0,0,0,0,441.3215542,0.000664713,7,0
76,V0412700,d33d3fc7f5e4549ce00ae3ef36dc66e7,7,4,5,62,0.644936365,8.185277884,89.36666667,470,1,32,4,4,4,0,0,0,0,0,0,0,4,1,1,28.375,0.25,19.125,3,8.5,28,0,0,0,0,0,0,0,0,0,28,28,0,0,4,17,1,0,25,22,22,3,17,0,0.010298729,506.5740747,0.000129426,7,0
85,V0520200,2717ea5222b9892cedbf2439efef4868,9,4,3,24,0.168910641,10.64673503,54.13333333,291.82,1,51,5,4,4,0,0,0,0,0,0,0,4,1,1,9.714285714,1.285714286,2.714285714,0.428571429,0.857142857,29,14,0,0,0,0,2,0,9,0,29,29,0,0,0,13,27,0,28,29,8,28,4,0,0.137866974,53901.10074,0.000647705,7,0
51,V0440100,79271479aeb0ba0886066a88986e811d,4,4,5,92,1.536994384,7.633943531,107.35,600,1,38,2,4,4,1,1,1,1,1,1,0,4,1,1,27.375,96.75,15.625,2.125,26.625,30,10,0,0,0,0,0,0,30,0,30,30,0,0,1,0,0,0,0,11,0,9,1,0,0,0,0.002355841,1,0
85,V0520200,930195230e523291a8b5050eb60e64da,10,4,5,20,1.287851441,10.20902773,92.47833333,950.03,1,32,3,4,4,1,1,0,0,0,0,0,4,1,6,26.14285714,1.428571429,6.428571429,0.142857143,12,30,0,1,0,0,0,1,0,22,0,30,30,0,0,7,4,0,0,30,30,11,1,1,0,0.001452446,22721.85928,0.000647705,7,0
81,V0513800,b4b5601b9188de3fc2d0e96404ae67a2,10,4,5,128,0.962568385,5.707322911,79.69333333,408.76,0,54,3,4,4,0,0,0,0,0,0,0,4,1,1,27.5,0,7.375,0.25,2.625,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024531,7,0
51,V0441900,8fe8714abe1e52c3bd3922e49e5a1a2e,9,4,3,33,0.547248542,10.37710898,61.68333333,430,1,26,4,4,4,0,0,0,0,0,0,0,4,1,2,22.875,2.875,7.875,0.375,11.125,19,0,0,0,0,0,0,5,0,0,30,30,0,0,2,1,2,0,29,23,15,19,11,0,0,9222.272278,0.000653892,6,0
51,V0440300,a9c96625fa82ffeb454fa8bdb32d9638,7,4,5,114,2.102544028,8.751350983,96,403.68,1,38,2,4,4,1,1,1,0,0,1,1,3,3,1,29.875,21.875,21.5,0.125,19.5,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,30,0,0,9,6,1,0,0,0,0,1604.217507,0.003286666,1,0
71,V0420100,d2b0b165b60622a15bc12bec3c83ec59,7,4,3,15,0.123775595,10.36816395,73.5,460,0,18,5,4,4,0,0,0,0,0,0,0,4,1,1,15.375,2.5,9,0,0.625,1,0,0,0,2,0,0,0,8,0,30,30,0,0,23,24,29,0,30,28,28,24,5,0,0,14217.97465,0.000319439,2,0
76,V0410700,acafee9f23885b1c36e37c24d4845693,7,4,5,59,6.162274342,9.876555374,55.40333333,870,1,40,6,4,4,0,0,0,0,0,0,0,4,1,1,30.375,50.75,37.125,12.875,12.125,9,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,22,6,13,0,0,0,0.001460075,8794.778325,7.20E-05,7,0
84,V0612701,003a5dd2edf640b65cb793b7b8bcf1c2,9,4,3,30,0.731019585,10.22424808,67.43333333,400,1,30,4,4,4,0,0,0,0,0,0,0,4,1,1,26.5,5,8.75,1.125,16.5,4,0,0,0,0,0,0,0,0,0,22,16,0,0,0,0,0,0,12,2,0,0,0,0,0.351384163,585.2449617,8.41E-05,7,0
31,V0310000,b3ddd4449db7e177433ef34060d834b6,1,4,5,153,1.818561609,8.322088482,81.31666667,500,1,54,3,4,4,1,1,1,1,0,0,0,4,1,1,29.85714286,5.285714286,13.85714286,4.857142857,13.42857143,29,0,0,0,0,0,0,0,0,0,30,30,0,0,0,2,0,0,12,11,0,1,1,0,0,1337.976348,0.001135951,1,0
51,V0440100,1b9a6da0f0203177b4b2ae9c2ab45eed,4,4,5,39,0.610169272,9.930910851,57.96666667,600.2,1,21,5,4,4,1,1,1,1,1,1,1,4,1,1,23.625,1.125,8.375,1.875,24.375,4,0,0,0,5,0,0,0,3,0,30,30,8,0,4,2,4,0,19,11,28,1,0,0,30.42008209,1410.95507,0.002355841,1,0
31,V0310000,b3053f31b344317e947ee19d906545e9,7,4,2,6,4.65206431,11.42089455,201.2766667,1215.12,1,25,5,4,4,1,0,0,0,0,1,1,4,1,2,28.85714286,7.142857143,27.85714286,9.714285714,1.857142857,28,0,0,0,0,0,0,0,7,0,29,30,0,0,2,30,23,0,30,29,19,3,1,0,70.34213257,14643.8657,0.001135951,1,0
75,V0360100,77338bae8ae0764b0effb8ecbafd80a9,9,4,3,24,0.343142588,9.280306558,50.6,300,1,22,6,4,4,1,0,0,0,0,1,0,4,1,1,10.66666667,5.666666667,1,2.666666667,7.5,27,0,0,0,0,0,0,0,17,0,29,29,0,0,0,6,6,0,25,26,17,22,0,0,0.400588989,3558.858217,0.000494372,6,0
70,V0632100,488d01882052b2153a8279b56f1c6179,7,4,5,71,0.762618827,9.194552065,52.325,200,1,31,3,4,4,0,0,0,0,0,0,0,4,1,1,28.75,0.625,7.125,2.25,8.75,2,0,0,0,0,0,0,1,0,0,30,26,0,0,0,0,0,0,29,0,29,0,0,0,0.091473579,51.18228149,6.42E-05,7,0
13,V0120000,6d15cf1776cb5c070d9a40485d1b5436,7,4,2,84,0.293842663,7.43346797,84,500,1,54,5,4,4,0,0,0,0,0,0,0,2,2,1,24.57142857,7.428571429,11.14285714,0.571428571,7,0,0,0,0,4,0,0,0,0,0,27,13,0,1,0,0,0,0,27,15,4,0,0,0,0,235.3332882,0.000113173,2,0
34,V0320500,9225d4227936a847cc1fa140b80ad3e6,10,4,4,25,1.180539039,10.67501599,134.05,1010,1,45,2,4,4,0,0,0,0,0,0,0,4,1,1,29.75,16.5,10.125,2.625,14.75,6,0,0,0,0,0,0,1,0,0,30,30,0,0,0,0,2,5,30,2,20,1,0,0,0.172913551,8183.922492,0.000542176,2,0
85,V0522200,807a0f30450e4bbe9a25371cb987727c,9,4,3,26,0.01789674,10.54937021,103.3166667,620,1,23,5,4,4,0,0,0,0,0,0,0,4,1,1,1.857142857,0.285714286,1.142857143,0,2,24,1,0,0,5,0,0,10,0,0,27,27,0,0,0,6,0,0,26,26,25,5,10,0,68.04459572,18708.53463,0.000759587,7,0
81,V0510100,9d816a0547aa5b92c649ad13c4acf9a4,9,4,3,32,0.376246267,7.785680035,60,330,0,27,5,4,4,0,0,0,0,0,0,0,4,1,1,11,1,1.5,1.5,22.25,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0.000643627,2,0
17,V0370200,80dc875c0af2fcc4fafe2e9753c371e0,7,4,5,53,1.434689696,8.110952183,82.75,530,0,39,3,4,4,0,0,0,0,0,0,0,12,3,4,29.75,92.5,12.875,6.375,0,9,0,0,0,0,0,0,0,0,0,30,22,0,0,0,0,0,0,30,12,3,0,0,0,0,3884.557028,0.000142838,3,0
51,V0440300,630ad4e13183a0c40160d09e8c420e94,1,4,3,27,1.408908135,9.402472895,109,640,1,44,4,4,4,1,0,0,0,0,1,0,4,1,1,27.5,74.125,11.25,5.875,28.625,29,0,1,0,0,0,0,0,0,0,30,30,0,0,0,0,2,0,25,25,0,7,2,0,0,0,0.003286666,1,1
51,V0440300,ad3195ab258a280df7a82181bce45ebf,10,4,3,17,0.51036329,10.33072047,59.31666667,400,1,34,4,4,4,0,0,0,0,0,0,0,4,1,2,12,1.25,1,0.25,0,24,0,0,0,0,0,0,0,1,0,29,29,0,0,0,0,1,0,29,21,14,26,26,0,0.001088142,23.88276958,0.003286666,1,0
18,V0130700,732b00a7328b0cdd1a7e4307aeb9d171,7,4,5,35,0.193973924,10.36889326,152.0666667,900,1,53,4,4,4,0,0,0,0,0,0,0,4,1,1,11.25,0,7.625,0.375,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,6,0,2,0,0,0,0,234.4890509,3.18E-05,7,0
51,V0441900,6daa2889f64dc5fb071fba7e9e67a4d5,10,4,5,45,1.37031035,9.685182947,113,770,1,32,4,4,4,0,0,0,0,0,0,0,3,3,1,27.375,38.125,13.375,0.625,8.125,25,0,0,0,0,0,0,3,0,0,30,29,0,0,0,3,1,0,30,17,0,22,21,0,0.688833237,0.009257317,0.000653892,6,0
75,V0362200,2f69060e583c1e58c694953c5610d239,10,2,5,153,0.482242249,0.037602257,50,330,0,25,12,2,2,0,0,0,0,0,0,0,4,1,1,20.5,4,4.833333333,3.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029479,7,0
11,V0110000,84cde5f843816ff880d9349f7b0dba7b,7,4,5,30,1.337154931,8.564084872,75.81666667,490,1,26,5,4,4,0,0,0,0,0,0,0,4,1,1,29.625,35.875,37.5,1.625,77,5,0,0,0,0,3,0,19,0,0,28,26,0,0,2,15,0,0,27,22,1,6,13,0,0,732.4828253,0.001014561,1,0
76,V0410600,ed9eafa3003ad5015a636a2fcbde1448,7,4,3,20,0.119678998,9.925337836,51.55,280,0,49,2,4,4,0,0,0,0,0,0,0,4,1,1,10,13.75,4,2.25,0.75,0,0,0,0,0,0,0,0,0,0,30,11,0,0,0,0,0,0,10,10,1,0,0,0,0,1042.274404,5.42E-05,7,0
34,V0320800,c53280718f99d90ccfcda7247c994e8c,7,4,2,22,0.210796086,10.26934336,112.45,800,1,31,2,4,4,0,0,0,0,0,0,0,5,3,2,14,0.25,0.75,0.25,7.5,0,0,0,0,0,0,0,0,0,0,30,2,0,0,0,0,0,0,18,0,0,0,0,0,0,2024.520743,0.000111526,4,0
81,V0510600,159812a50d460db247436b8330263402,7,4,2,103,3.682191716,9.887383533,100.0166667,600,1,32,5,4,4,0,0,0,0,0,0,0,2,3,2,29.875,32.25,26.125,9.625,25.75,5,2,0,0,1,0,0,2,3,0,30,30,0,0,3,12,11,0,28,14,6,7,4,0,12.99810219,17481.72278,0.000250453,7,0
51,V0440300,3432ddd19228c3b64bfff0e1425c25f0,3,4,5,37,0.538363271,8.980762639,77.55833333,532.65,1,46,5,4,4,1,1,1,1,1,1,1,4,1,1,10.875,1.25,1.375,2.375,3.125,1,0,0,0,0,0,0,0,1,0,30,30,0,0,1,0,0,0,26,18,0,28,0,0,0,0,0.003286666,1,0
85,V0520100,0b5ffdcbc612be9bc8bc56368af27281,9,4,3,33,0.381113186,10.37761644,99.86666667,600,0,23,5,4,4,0,0,0,0,0,0,0,4,1,1,24.28571429,17.85714286,10.71428571,4.428571429,5,14,0,0,0,1,12,0,0,6,0,30,30,1,0,7,29,28,0,22,30,30,17,7,0,0.161996841,11495.80453,0.000829997,6,0
11,V0110000,95570f4601acca13449021bfc12e27b1,4,4,5,56,0.852519662,8.851306094,50,300,1,41,2,4,4,0,0,0,0,0,0,0,4,1,1,29.5,9.5,20.875,0.125,12,30,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,13,11,0,2,0,0,0,10.8524971,0.001014561,1,0
85,V0520100,04a28ca617b71ac15aaeea2e75f189c2,9,4,3,34,0.441533569,10.30342934,72,420,1,26,3,4,4,0,0,0,0,0,0,0,4,1,1,25.14285714,5.857142857,4.428571429,0,6.428571429,16,0,0,0,0,0,0,0,0,0,30,26,0,0,0,1,2,0,30,30,26,14,0,0,125.3162155,4004.729501,0.000829997,6,0
51,V0440300,4321698909f7a8e0f5ba0b8ea5aa62f0,10,4,2,19,1.482089903,9.067997921,50.895,650,0,32,5,4,4,1,1,0,0,0,0,0,4,1,6,26.25,1.5,8.875,3.25,0,6,0,0,0,0,0,0,3,0,0,30,29,0,0,0,6,0,0,12,5,7,3,2,0,0,0,0.003286666,1,0
31,V0310000,d811a38eb50eecf82be47010abb2fe56,7,1,2,15,0,0,85.66666667,80,0,33,1,0,2,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001135951,1,0
17,V0370600,06ee08c7edbb2a3e1a8d17307c1b0006,4,4,2,59,0.682484125,9.015138757,100.05,512.21,0,29,2,4,4,0,0,0,0,0,0,0,1,3,6,29.625,15.25,9.5,1.75,35.75,10,0,0,0,0,0,0,0,0,0,29,27,0,0,2,5,1,0,11,18,0,17,0,0,0,1539.452343,3.25E-05,5,0
76,V0410100,8d944aae7932d735d509aa8a65eb7ad5,7,4,2,7,3.902703744,7.956735919,131.5833333,530,0,29,4,4,4,1,0,1,0,0,0,1,1,3,1,30.25,36.75,65.25,2,2.625,1,0,0,0,0,0,0,0,0,0,30,26,0,0,0,0,0,0,5,1,1,0,0,0,0.000678062,805.8867054,0.00049,3,0
51,V0440100,bb8ea23bdcd5bead0bd00e82ef45bda4,9,4,3,30,0.261339846,9.940668459,92.63333333,720,1,20,5,4,4,1,1,1,0,0,0,0,4,1,2,12,4.625,3.5,0.875,10,1,4,0,0,0,0,0,3,0,0,30,30,0,0,0,1,1,0,29,20,18,3,24,0,0.160260201,6310.250181,0.002355841,1,1
51,V0441900,e9ae765a3d683aae788db7b424ba4600,4,4,5,34,0.086830102,11.5908409,122.5333333,580,0,34,6,4,4,0,0,0,0,0,0,0,4,1,1,5,3.875,0.25,0,0,29,0,0,0,0,0,0,0,4,0,30,30,0,0,2,2,10,0,30,30,22,28,4,0,0.046244621,20501.76375,0.000653892,6,0
85,V0522100,6ded85e3bfbad8add7184f9065380f96,1,4,3,22,0.011228645,10.09393494,56.35,350,0,36,3,4,4,0,0,0,0,0,0,0,4,1,1,4.333333333,0,0,0,0,25,0,0,0,6,0,0,0,1,0,30,29,0,0,2,0,2,0,27,30,0,5,23,0,0,12257.47397,0.000560532,7,0
10,V0152301,cb2070bd110f533ce8a11b65ea275f5c,9,4,3,26,0.050897093,10.66243128,58.21666667,330,1,21,3,4,4,0,0,0,0,0,0,0,4,1,1,6.75,0.5,1.75,0,0,12,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,18,12,2,0,0,0,22.24593353,8850.602481,0.000112026,7,0
87,V0622600,70957a92eaa7239d1a3e3017a762508a,9,4,3,30,0.25234467,8.154356431,86.36666667,470,1,48,3,4,4,0,0,0,0,0,0,0,4,1,1,11.33333333,1.333333333,0.5,0.166666667,8.833333333,2,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,6,4,0,0,0,0,0,97.44854736,0.000151492,7,0
74,V0432500,ea8d33c1d7a33780ffc32da2403be1a8,7,4,3,16,1.062510738,6.597894315,51.51666667,300,0,51,5,4,4,0,0,0,0,0,0,0,4,1,1,23.625,10.5,6.375,5,10.125,0,0,0,0,0,0,0,0,0,0,30,11,0,0,0,0,0,0,5,11,8,0,0,0,4.243131638,0,0.000110814,7,0
76,V0413000,e5d3545c93ad109901a43632651dd93a,9,4,3,20,0.077324776,9.707705941,68.85,550,1,23,8,4,4,0,0,0,0,0,0,0,4,1,7,4,0.625,0.75,0.125,0.375,13,0,0,0,0,0,0,0,0,0,30,28,0,0,0,0,1,0,19,5,23,0,0,0,5.041814804,3487.675279,9.44E-05,7,0
59,V0450300,86eb9d3aeff476800990652f2f5257a4,7,4,5,36,0.51846254,8.751922884,212.2616667,1004.84,0,20,5,4,4,0,0,0,0,0,0,0,4,1,1,10.75,0.125,5.875,1.5,1.75,11,1,0,0,0,0,0,3,0,0,27,16,0,0,4,1,1,0,23,14,23,2,0,0,0,2387.406759,4.58E-05,7,0
51,V0440300,0326235e9c75b05a58ff344f7ef816a7,7,4,3,14,1.895089623,11.09616489,102.55,620,1,32,3,4,4,1,1,0,0,0,1,0,4,1,1,24.875,0.375,2.875,7.625,1,23,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,3,0,23,22,4,5,15,0,0,0,0.003286666,1,0
11,V0110000,f1925e0bf19233c98951c98290389c5d,10,4,2,246,4.963103567,8.10049835,99.56666667,0,1,46,4,4,4,1,0,0,0,0,1,1,1,3,6,21.375,3.375,12,22.375,38,12,0,0,0,3,0,0,0,0,0,15,13,0,0,5,5,0,0,12,5,4,0,2,0,0,0,0.001014561,1,0
76,V0412801,4259d52dbb026698bb8492b82f0f4d14,7,4,3,22,0.26471861,11.0938243,118.8666667,706.55,1,39,2,4,4,0,0,0,0,0,0,0,4,1,1,13.75,0.375,3.25,1.625,0,2,0,0,0,0,0,0,0,0,0,27,15,0,0,0,0,7,0,26,14,16,0,0,0,0,6370.992021,0.0001315,7,0
17,V0372401,38af72a8a0dafbf58c3f1056c6c98ac2,1,4,5,135,0.67757561,8.267470199,70.6,500,1,40,6,4,4,0,0,0,0,0,0,0,4,1,1,29.25,6.5,7.625,3.125,72.125,13,0,0,0,0,0,0,0,0,0,30,28,0,0,2,0,0,0,26,5,1,4,0,0,0.012036324,113.3909588,8.06E-05,7,0
74,V0431200,0d6475304971cd09946c3ad2785d07db,9,4,3,31,0.4945848,8.183619991,50.11666667,300,1,26,5,4,4,0,0,0,0,0,0,0,4,1,1,23.125,27.875,17.375,1.25,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000295636,7,0
89,V0652101,233fa0c8b295f885aaca3fe32a82e2bc,7,4,5,18,0.884978528,7.445376913,51.16666667,313,0,40,3,4,4,0,0,0,0,0,0,0,9,3,1,30.125,1,8.125,7.125,0.5,9,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,3,3,3,0,0,0,0.001597404,0.102673531,0.000126484,7,0
87,V0623000,802dfbadf375c589934769eb9292931e,9,4,3,34,0.296398842,9.327491936,50.74,260,1,34,4,4,4,0,0,0,0,0,0,0,4,1,1,2.666666667,0.166666667,0,0.666666667,0,1,0,0,0,0,0,0,0,0,0,23,13,0,0,0,0,1,0,7,9,1,0,0,0,0,0,0.000157323,7,0
83,V0500000,7d90b8857e12a6965680e2c67d22f768,7,4,5,49,0.046684127,5.504002356,60.75,700,0,25,4,4,4,1,0,1,0,0,0,0,4,1,1,4.285714286,0.571428571,1.142857143,0,0,24,0,0,0,0,0,0,0,0,0,25,5,0,0,0,0,1,0,7,2,0,0,0,0,0,0,0.000269099,2,0
34,V0320500,eefa7be603c577a08999bada2ffe2ba3,9,4,3,13,0.091751739,8.972294386,57.91666667,360,1,19,3,4,4,0,0,0,0,0,0,0,4,1,1,5.625,0.25,1,0,0.25,30,0,0,0,0,0,0,0,0,0,30,30,0,0,1,0,3,0,28,11,30,1,0,0,0.087851524,598.8036623,0.000542176,2,0
89,V0650200,4b89fc8a851befc7828d4c51d0384470,7,4,3,89,0.77845621,8.88648727,70,400,1,32,5,4,4,0,0,0,0,0,0,0,9,3,1,27.25,32.5,10.875,4,2.375,3,0,0,0,0,0,0,0,6,0,26,23,1,0,4,6,0,0,14,8,21,12,1,0,0.022226334,3888.62954,2.16E-05,7,0
18,V0130400,db57544a8c872983289cc6ae1f3ebff2,7,4,2,35,3.721387468,10.34436042,199,1200,1,39,1,1,4,1,1,1,0,0,1,1,4,1,1,30.25,75.5,79.25,12.125,32.375,2,0,0,0,0,0,0,6,0,0,30,30,0,0,1,30,14,0,30,30,14,5,6,0,0,20051.60929,2.52E-05,7,0
17,V0370200,d395789916d1d944ad833bd59fd09208,7,4,5,102,0.590184487,9.785844024,138,780,0,31,5,4,4,1,1,1,1,1,1,0,3,3,2,26.375,22.125,13.125,2.375,149.5,18,0,0,0,13,0,0,0,9,0,30,30,15,0,3,27,25,0,30,28,0,11,1,0,0,1582.907738,0.000142838,3,0
51,V0440100,e9246f8603d476720a192cec9fad42d3,7,4,3,22,0.187397038,10.74460281,74.56666667,530,1,29,3,4,4,1,1,1,0,0,1,1,4,1,2,13.25,1.25,1.375,0.875,11.5,28,0,0,0,0,0,0,0,0,0,30,30,0,0,2,1,4,0,26,26,1,0,23,0,9.63E-05,4778.575981,0.002355841,1,0
86,V0530100,4e33e5095a0a8e1a61dd9c8afcad37d8,7,4,6,89,1.214108333,9.815385008,91.01666667,540,1,30,2,4,4,0,0,0,0,0,0,0,4,1,1,27.83333333,11.16666667,5.5,4.5,19.83333333,30,0,0,0,0,0,0,0,3,0,30,30,0,0,0,0,2,0,30,30,9,0,5,0,0.002416611,7749.04893,0.00041211,6,0
76,V0410100,ce6ff320aaad259f7374a3406be13c15,4,4,4,136,4.661953365,10.38820795,91.88666667,730,1,29,7,4,4,0,0,0,0,0,0,0,4,1,6,30,174.375,25.375,1.375,25.5,30,0,0,0,0,0,0,0,0,0,30,30,0,0,0,6,1,0,30,7,15,0,27,0,1225.374225,0.454563141,0.00049,3,0
59,V0453100,455fb323978f017d086b86dbe95eafbb,9,4,3,12,0.104930246,10.43325555,56.25,350,0,19,3,4,4,0,0,0,0,0,0,0,4,1,2,7.75,0,0.75,0.5,2.125,6,0,0,0,0,0,0,1,0,0,18,13,0,0,0,0,3,0,17,7,12,0,3,0,0,603.3209925,4.10E-05,7,0
